id,target_word,context_string
d001.s045.t001,investigation,cross-state econometric furthermore reveal hold factor constant difference state major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t002,reveal,cross-state econometric investigation furthermore hold factor constant difference state major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t003,hold,cross-state econometric investigation furthermore reveal factor constant difference state major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t004,other,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t005,factor,cross-state econometric investigation furthermore reveal hold constant difference state major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t006,constant,cross-state econometric investigation furthermore reveal hold factor difference state major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t007,difference,cross-state econometric investigation furthermore reveal hold factor constant state major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t008,state,cross-state econometric investigation furthermore reveal hold factor constant difference major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t009,major,cross-state econometric investigation furthermore reveal hold factor constant difference state party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t010,party,cross-state econometric investigation furthermore reveal hold factor constant difference state major vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t011,vote,cross-state econometric investigation furthermore reveal hold factor constant difference state major party go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t012,go,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t013,republican,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t014,gubernatorial,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican candidate republican share lower state house positive function state tax_rate
d001.s045.t015,candidate,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican gubernatorial republican share lower state house positive function state tax_rate
d001.s045.t016,republican,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t017,share,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican gubernatorial candidate republican lower state house positive function state tax_rate
d001.s045.t018,state,cross-state econometric investigation furthermore reveal hold factor constant difference major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t019,house,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican gubernatorial candidate republican share lower state positive function state tax_rate
d001.s045.t020,positive,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican gubernatorial candidate republican share lower state house function state tax_rate
d001.s045.t021,function,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican gubernatorial candidate republican share lower state house positive state tax_rate
d001.s045.t022,state,cross-state econometric investigation furthermore reveal hold factor constant difference major party vote go republican gubernatorial candidate republican share lower state house positive function state tax_rate
d001.s045.t023,tax_rate,cross-state econometric investigation furthermore reveal hold factor constant difference state major party vote go republican gubernatorial candidate republican share lower state house positive function state
d001.s046.t000,sum,federal state government level least part seemingly irrational behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t001,federal,sum state government level least part seemingly irrational behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t002,state,sum federal government level least part seemingly irrational behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t003,government,sum federal state level least part seemingly irrational behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t004,level,sum federal state government least part seemingly irrational behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t005,part,sum federal state government level least seemingly irrational behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t006,irrational,sum federal state government level least part seemingly behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t007,behavior,sum federal state government level least part seemingly irrational voter display voting_booth may exceedingly rational explanation
d001.s046.t008,voter,sum federal state government level least part seemingly irrational behavior display voting_booth may exceedingly rational explanation
d001.s046.t009,display,sum federal state government level least part seemingly irrational behavior voter voting_booth may exceedingly rational explanation
d001.s046.t010,voting_booth,sum federal state government level least part seemingly irrational behavior voter display may exceedingly rational explanation
d001.s046.t011,have,sum federal state government level least part seemingly irrational behavior voter display voting_booth may exceedingly rational explanation
d001.s046.t012,rational,sum federal state government level least part seemingly irrational behavior voter display voting_booth may exceedingly explanation
d001.s046.t013,explanation,sum federal state government level least part seemingly irrational behavior voter display voting_booth may exceedingly rational
d001.s047.t000,teach,mr. zupan university southern californium business_school
d001.s047.t001,business_school,mr. zupan teach university southern californium
d002.s000.t000,long,frightening night tuesday devastate earthquake bay area resident search comfort solace wherever could
d002.s000.t001,frightening,long night tuesday devastate earthquake bay area resident search comfort solace wherever could
d002.s000.t002,night,long frightening tuesday devastate earthquake bay area resident search comfort solace wherever could
d002.s000.t003,devastate,long frightening night tuesday earthquake bay area resident search comfort solace wherever could
d002.s000.t004,earthquake,long frightening night tuesday devastate bay area resident search comfort solace wherever could
d002.s000.t005,resident,long frightening night tuesday devastate earthquake bay area search comfort solace wherever could
d002.s000.t006,search,long frightening night tuesday devastate earthquake bay area resident comfort solace wherever could
d002.s000.t007,comfort,long frightening night tuesday devastate earthquake bay area resident search solace wherever could
d002.s000.t008,solace,long frightening night tuesday devastate earthquake bay area resident search comfort wherever could
d002.s001.t000,find,screen personal_computer
d002.s001.t001,screen,find personal_computer
d002.s001.t002,personal_computer,find screen
d002.s002.t000,hundred,californian make way computer quake check electronic bulletin_board link computer cb-radio-style via phone_line
d002.s002.t001,make,hundred californian way computer quake check electronic bulletin_board link computer cb-radio-style via phone_line
d002.s002.t002,way,hundred californian make computer quake check electronic bulletin_board link computer cb-radio-style via phone_line
d002.s002.t003,computer,hundred californian make way quake check electronic bulletin_board link computer cb-radio-style via phone_line
d002.s002.t004,quake,hundred californian make way computer check electronic bulletin_board link computer cb-radio-style via phone_line
d002.s002.t005,electronic,hundred californian make way computer quake check bulletin_board link computer cb-radio-style via phone_line
d002.s002.t006,bulletin_board,hundred californian make way computer quake check electronic link computer cb-radio-style via phone_line
d002.s002.t007,link,hundred californian make way computer quake check electronic bulletin_board computer cb-radio-style via phone_line
d002.s002.t008,computer,hundred californian make way quake check electronic bulletin_board link computer cb-radio-style via phone_line
d002.s002.t009,phone_line,hundred californian make way computer quake check electronic bulletin_board link computer cb-radio-style via
d002.s003.t000,vivid,bulletin come well sausalito calif. board one liveliest outpost electronic underground
d002.s003.t001,bulletin,vivid come well sausalito calif. board one liveliest outpost electronic underground
d002.s003.t002,come,vivid bulletin well sausalito calif. board one liveliest outpost electronic underground
d002.s003.t003,outpost,vivid bulletin come well sausalito calif. board one liveliest electronic underground
d002.s003.t004,electronic,vivid bulletin come well sausalito calif. board one liveliest outpost underground
d002.s004.t000,two-thirds,"well 3,000 subscriber live bay area"
d002.s004.t001,subscriber,"two-thirds well 3,000 live bay area"
d002.s004.t002,live,"two-thirds well 3,000 subscriber bay area"
d002.s005.t000,quake,knock_out well six hour come_up back teem emotional firsthand report
d002.s005.t001,knock_out,quake well six hour come_up back teem emotional firsthand report
d002.s005.t002,hour,quake knock_out well six come_up back teem emotional firsthand report
d002.s005.t003,come_up,quake knock_out well six hour back teem emotional firsthand report
d002.s005.t004,teem,quake knock_out well six hour come_up back emotional firsthand report
d002.s005.t005,emotional,quake knock_out well six hour come_up back teem firsthand report
d002.s005.t006,firsthand,quake knock_out well six hour come_up back teem emotional report
d002.s005.t007,report,quake knock_out well six hour come_up back teem emotional firsthand
d002.s006.t000,excerpt,follow electronic traffic night
d002.s006.t001,electronic,follow excerpt traffic night
d002.s006.t002,traffic,follow excerpt electronic night
d002.s006.t003,night,follow excerpt electronic traffic
d002.s007.t000,time,pacific daylight time initial nickname subscriber use identify
d002.s007.t001,time,pacific daylight time initial nickname subscriber use identify
d002.s007.t002,initial,time pacific daylight time nickname subscriber use identify
d002.s007.t003,nickname,time pacific daylight time initial subscriber use identify
d002.s007.t004,subscriber,time pacific daylight time initial nickname use identify
d002.s007.t005,use,time pacific daylight time initial nickname subscriber identify
d002.s007.t006,identify,time pacific daylight time initial nickname subscriber use
d002.s011.t000,avenue,i third floor old building except heart -lrb- beat beat -rrb- i ok
d002.s011.t001,third,i avenue floor old building except heart -lrb- beat beat -rrb- i ok
d002.s011.t002,floor,i avenue third old building except heart -lrb- beat beat -rrb- i ok
d002.s011.t003,old,i avenue third floor building except heart -lrb- beat beat -rrb- i ok
d002.s011.t004,building,i avenue third floor old except heart -lrb- beat beat -rrb- i ok
d002.s011.t005,heart,i avenue third floor old building except -lrb- beat beat -rrb- i ok
d002.s011.t006,beat,i avenue third floor old building except heart -lrb- beat -rrb- i ok
d002.s011.t007,beat,i avenue third floor old building except heart -lrb- beat -rrb- i ok
d002.s011.t008,ok,i avenue third floor old building except heart -lrb- beat beat -rrb- i
d002.s012.t000,fall,get back bolina everything broken poster frame glass floor file_cabinet open dump onto floor
d002.s012.t001,poster,get back bolina everything fall broken frame glass floor file_cabinet open dump onto floor
d002.s012.t002,frame,get back bolina everything fall broken poster glass floor file_cabinet open dump onto floor
d002.s012.t003,glass,get back bolina everything fall broken poster frame floor file_cabinet open dump onto floor
d002.s012.t004,floor,get back bolina everything fall broken poster frame glass file_cabinet open dump onto floor
d002.s012.t005,file_cabinet,get back bolina everything fall broken poster frame glass floor open dump onto floor
d002.s012.t006,open,get back bolina everything fall broken poster frame glass floor file_cabinet dump onto floor
d002.s012.t007,floor,get back bolina everything fall broken poster frame glass file_cabinet open dump onto floor
d002.s015.t000,favorite,i watering hole wait game start
d002.s015.t001,wait,i favorite watering hole game start
d002.s015.t002,game,i favorite watering hole wait start
d002.s015.t003,start,i favorite watering hole wait game
d002.s016.t000,feel,i temblor begin glance table next mine smile guilty smile mouth word earthquake together
d002.s016.t001,temblor,i feel begin glance table next mine smile guilty smile mouth word earthquake together
d002.s016.t002,begin,i feel temblor glance table next mine smile guilty smile mouth word earthquake together
d002.s016.t003,glance,i feel temblor begin table next mine smile guilty smile mouth word earthquake together
d002.s016.t004,table,i feel temblor begin glance next mine smile guilty smile mouth word earthquake together
d002.s016.t005,next,i feel temblor begin glance table mine smile guilty smile mouth word earthquake together
d002.s016.t006,smile,i feel temblor begin glance table next mine guilty smile mouth word earthquake together
d002.s016.t007,guilty,i feel temblor begin glance table next mine smile smile mouth word earthquake together
d002.s016.t008,smile,i feel temblor begin glance table next mine guilty smile mouth word earthquake together
d002.s016.t009,mouth,i feel temblor begin glance table next mine smile guilty smile word earthquake together
d002.s016.t010,word,i feel temblor begin glance table next mine smile guilty smile mouth earthquake together
d002.s016.t011,earthquake,i feel temblor begin glance table next mine smile guilty smile mouth word together
d002.s017.t000,long,usually take temblor pass
d002.s017.t001,take,usually long temblor pass
d002.s017.t002,temblor,usually long take pass
d002.s017.t003,pass,usually long take temblor
d002.s018.t000,time,get stronger building start shake violently though child toy block toss
d002.s018.t001,get,time stronger building start shake violently though child toy block toss
d002.s018.t002,building,time get stronger start shake violently though child toy block toss
d002.s018.t003,start,time get stronger building shake violently though child toy block toss
d002.s018.t004,shake,time get stronger building start violently though child toy block toss
d002.s018.t005,child,time get stronger building start shake violently though toy block toss
d002.s018.t006,toy,time get stronger building start shake violently though child block toss
d002.s018.t007,block,time get stronger building start shake violently though child toy toss
d002.s018.t008,toss,time get stronger building start shake violently though child toy block
d002.s021.t000,library,i berkeley main hit
d002.s021.t001,hit,i berkeley main library
d002.s022.t000,endless,second wonder huge window would buckle shower glass
d002.s022.t001,second,endless wonder huge window would buckle shower glass
d002.s022.t002,wonder,endless second huge window would buckle shower glass
d002.s022.t003,huge,endless second wonder window would buckle shower glass
d002.s022.t004,window,endless second wonder huge would buckle shower glass
d002.s022.t005,buckle,endless second wonder huge window would shower glass
d002.s022.t006,shower,endless second wonder huge window would buckle glass
d002.s022.t007,glass,endless second wonder huge window would buckle shower
d002.s023.t000,few,book fall reading_room
d002.s023.t001,book,fall reading_room
d002.s023.t002,fall,book reading_room
d002.s023.t003,reading_room,book fall
d002.s024.t000,auto,paint shop fire send evil-looking cloud black smoke air
d002.s024.t001,paint,auto shop fire send evil-looking cloud black smoke air
d002.s024.t002,shop,auto paint fire send evil-looking cloud black smoke air
d002.s024.t003,fire,auto paint shop send evil-looking cloud black smoke air
d002.s024.t004,send,auto paint shop fire evil-looking cloud black smoke air
d002.s024.t005,evil-looking,auto paint shop fire send cloud black smoke air
d002.s024.t006,cloud,auto paint shop fire send evil-looking black smoke air
d002.s024.t007,black,auto paint shop fire send evil-looking cloud smoke air
d002.s024.t008,smoke,auto paint shop fire send evil-looking cloud black air
d002.s024.t009,air,auto paint shop fire send evil-looking cloud black smoke
d002.s027.t000,daughter,younger i fine
d002.s027.t001,fine,younger daughter i
d002.s028.t000,building,shake like hell keep get stronger
d002.s028.t001,shake,building like hell keep get stronger
d002.s028.t002,hell,building shake like keep get stronger
d002.s028.t003,keep,building shake like hell get stronger
d002.s028.t004,get,building shake like hell keep stronger
d002.s029.t000,gas_tank,except hustead towing service explode burn downtown berkeley thing quite peaceful
d002.s029.t001,explode,except gas_tank hustead towing service burn downtown berkeley thing quite peaceful
d002.s029.t002,burn,except gas_tank hustead towing service explode downtown berkeley thing quite peaceful
d002.s029.t003,downtown,except gas_tank hustead towing service explode burn berkeley thing quite peaceful
d002.s029.t004,thing,except gas_tank hustead towing service explode burn downtown berkeley quite peaceful
d002.s029.t005,peaceful,except gas_tank hustead towing service explode burn downtown berkeley thing quite
d002.s030.t000,lot,car alarm go_off
d002.s030.t001,car,lot alarm go_off
d002.s030.t002,alarm,lot car go_off
d002.s030.t003,go_off,lot car alarm
d002.s031.t000,cat,fine although nervous
d002.s031.t001,fine,cat although nervous
d002.s031.t002,nervous,cat fine although
d002.s034.t000,huge,fire break gas_main marina sf
d002.s034.t001,fire,huge break gas_main marina sf
d002.s034.t002,gas_main,huge fire break marina sf
d002.s035.t000,area,make fill liquefy
d002.s035.t001,fill,area make liquefy
d002.s035.t002,liquefy,area make fill
d002.s036.t000,woman,three apartment able walk window third floor onto street level quake
d002.s036.t001,three,woman apartment able walk window third floor onto street level quake
d002.s036.t002,apartment,woman three able walk window third floor onto street level quake
d002.s036.t003,able,woman three apartment walk window third floor onto street level quake
d002.s036.t004,walk,woman three apartment able window third floor onto street level quake
d002.s036.t005,window,woman three apartment able walk third floor onto street level quake
d002.s036.t006,third,woman three apartment able walk window floor onto street level quake
d002.s036.t007,floor,woman three apartment able walk window third onto street level quake
d002.s036.t008,street,woman three apartment able walk window third floor onto level quake
d002.s036.t009,level,woman three apartment able walk window third floor onto street quake
d002.s036.t010,quake,woman three apartment able walk window third floor onto street level
d002.s037.t000,house,settle right ground
d002.s037.t001,ground,house settle right
d002.s040.t000,drive,i truck stop red_light corner shattuck alcatraz oakland-berkeley border hit
d002.s040.t001,truck,i drive stop red_light corner shattuck alcatraz oakland-berkeley border hit
d002.s040.t002,stop,i drive truck red_light corner shattuck alcatraz oakland-berkeley border hit
d002.s040.t003,red_light,i drive truck stop corner shattuck alcatraz oakland-berkeley border hit
d002.s040.t004,corner,i drive truck stop red_light shattuck alcatraz oakland-berkeley border hit
d002.s040.t005,border,i drive truck stop red_light corner shattuck alcatraz oakland-berkeley hit
d002.s040.t006,hit,i drive truck stop red_light corner shattuck alcatraz oakland-berkeley border
d002.s041.t000,part,worst watch power_line wave head way drive away
d002.s041.t001,watch,worst part power_line wave head way drive away
d002.s041.t002,power_line,worst part watch wave head way drive away
d002.s041.t003,wave,worst part watch power_line head way drive away
d002.s041.t004,head,worst part watch power_line wave way drive away
d002.s041.t005,way,worst part watch power_line wave head drive away
d002.s041.t006,drive,worst part watch power_line wave head way away
d002.s044.t000,foot,pier san rafael
d002.s044.t001,pier,foot san rafael
d002.s045.t000,flop,around real dramatic
d002.s045.t001,dramatic,flop around real
d002.s046.t000,many,hairline crack concrete slab afterwards
d002.s046.t001,hairline,many crack concrete slab afterwards
d002.s046.t002,crack,many hairline concrete slab afterwards
d002.s046.t003,concrete,many hairline crack slab afterwards
d002.s046.t004,slab,many hairline crack concrete afterwards
d002.s047.t000,ruin,damn fishing
d002.s047.t001,damn,ruin fishing
d002.s047.t002,fishing,ruin damn
d002.s050.t000,ride_out,i second floor leo 55th telegraph oakland
d002.s050.t001,second,i ride_out floor leo 55th telegraph oakland
d002.s050.t002,floor,i ride_out second leo 55th telegraph oakland
d002.s050.t003,55th,i ride_out second floor leo telegraph oakland
d002.s051.t000,hear,i part building head crack
d002.s051.t001,part,i hear building head crack
d002.s051.t002,building,i hear part head crack
d002.s051.t003,head,i hear part building crack
d002.s051.t004,crack,i hear part building head
d002.s052.t000,think,i actually i might die
d002.s052.t001,die,i actually think i might
d002.s053.t000,decide,i could n't i come home marin house stilt
d002.s053.t001,come,i could n't decide i home marin house stilt
d002.s053.t002,home,i could n't decide i come marin house stilt
d002.s053.t003,house,i could n't decide i come home marin stilt
d002.s053.t004,stilt,i could n't decide i come home marin house
d002.s054.t000,decide,i brave storm
d002.s054.t001,brave,i decide storm
d002.s054.t002,storm,i decide brave
d002.s055.t000,horrible,smell gas i pass chevron refinery cross richmond-san rafael bridge
d002.s055.t001,smell,horrible gas i pass chevron refinery cross richmond-san rafael bridge
d002.s055.t002,gas,horrible smell i pass chevron refinery cross richmond-san rafael bridge
d002.s055.t003,pass,horrible smell gas i chevron refinery cross richmond-san rafael bridge
d002.s055.t004,refinery,horrible smell gas i pass chevron cross richmond-san rafael bridge
d002.s055.t005,cross,horrible smell gas i pass chevron refinery richmond-san rafael bridge
d002.s056.t000,see,i could also cloud across bay horrible fire marina district san francisco
d002.s056.t001,cloud,i could also see across bay horrible fire marina district san francisco
d002.s056.t002,bay,i could also see cloud across horrible fire marina district san francisco
d002.s056.t003,horrible,i could also see cloud across bay fire marina district san francisco
d002.s056.t004,fire,i could also see cloud across bay horrible marina district san francisco
d002.s057.t000,feel,i many aftershock
d002.s057.t001,many,i feel aftershock
d002.s057.t002,aftershock,i feel many
d002.s058.t000,back,still knot hand still shake
d002.s058.t001,knot,back still hand still shake
d002.s058.t002,hand,back still knot still shake
d002.s058.t003,shake,back still knot hand still
d002.s059.t000,think,i aftershock might body shake
d002.s059.t001,few,i think aftershock might body shake
d002.s059.t002,aftershock,i think might body shake
d002.s059.t003,body,i think aftershock might shake
d002.s059.t004,shake,i think aftershock might body
d002.s062.t000,see,i could flame san francisco house across bay
d002.s062.t001,flame,i could see san francisco house across bay
d002.s062.t002,house,i could see flame san francisco across bay
d002.s062.t003,bay,i could see flame san francisco house across
d002.s063.t000,hard,believe really happen
d002.s063.t001,believe,hard really happen
d002.s063.t002,happen,hard believe really
d002.s066.t000,building,corner severely damage old lady old mother guestroom
d002.s066.t001,corner,building severely damage old lady old mother guestroom
d002.s066.t002,damage,building corner severely old lady old mother guestroom
d002.s066.t003,old,building corner severely damage lady old mother guestroom
d002.s066.t004,lady,building corner severely damage old old mother guestroom
d002.s066.t005,old,building corner severely damage lady old mother guestroom
d002.s066.t006,mother,building corner severely damage old lady old guestroom
d002.s066.t007,guestroom,building corner severely damage old lady old mother
d002.s067.t000,book,software everywhere
d002.s067.t001,software,book everywhere
d002.s068.t000,type,standing position
d002.s068.t001,standing,type position
d002.s068.t002,position,type standing
d002.s072.t000,feel,n't thing notice strange bird behavior
d002.s072.t001,thing,n't feel notice strange bird behavior
d002.s072.t002,notice,n't feel thing strange bird behavior
d002.s072.t003,strange,n't feel thing notice bird behavior
d002.s072.t004,bird,n't feel thing notice strange behavior
d002.s072.t005,behavior,n't feel thing notice strange bird
d002.s073.t000,duck,swarm
d002.s073.t001,swarm,duck
d002.s076.t000,feel,i another aftershock second ago
d002.s076.t001,aftershock,i feel another second ago
d002.s076.t002,few,i feel another aftershock second ago
d002.s076.t003,second,i feel another aftershock ago
d002.s077.t000,numb,i
d002.s080.t000,downtown,bolina seem part town worst
d002.s080.t001,seem,downtown bolina part town worst
d002.s080.t002,part,downtown bolina seem town worst
d002.s080.t003,town,downtown bolina seem part worst
d002.s081.t000,minimal,power phone mess mayonnaise wine everything else floor big old general_store people co-op
d002.s081.t001,phone,power minimal mess mayonnaise wine everything else floor big old general_store people co-op
d002.s081.t002,mess,power minimal phone mayonnaise wine everything else floor big old general_store people co-op
d002.s081.t003,mayonnaise,power minimal phone mess wine everything else floor big old general_store people co-op
d002.s081.t004,wine,power minimal phone mess mayonnaise everything else floor big old general_store people co-op
d002.s081.t005,floor,power minimal phone mess mayonnaise wine everything else big old general_store people co-op
d002.s081.t006,big,power minimal phone mess mayonnaise wine everything else floor old general_store people co-op
d002.s081.t007,old,power minimal phone mess mayonnaise wine everything else floor big general_store people co-op
d002.s081.t008,general_store,power minimal phone mess mayonnaise wine everything else floor big old people co-op
d002.s082.t000,quiver,move house every minute unpredictable interval mouse live kitchen take refuge desk
d002.s082.t001,move,quiver house every minute unpredictable interval mouse live kitchen take refuge desk
d002.s082.t002,house,quiver move every minute unpredictable interval mouse live kitchen take refuge desk
d002.s082.t003,few,quiver move house every minute unpredictable interval mouse live kitchen take refuge desk
d002.s082.t004,minute,quiver move house every unpredictable interval mouse live kitchen take refuge desk
d002.s082.t005,unpredictable,quiver move house every minute interval mouse live kitchen take refuge desk
d002.s082.t006,interval,quiver move house every minute unpredictable mouse live kitchen take refuge desk
d002.s082.t007,mouse,quiver move house every minute unpredictable interval live kitchen take refuge desk
d002.s082.t008,live,quiver move house every minute unpredictable interval mouse kitchen take refuge desk
d002.s082.t009,kitchen,quiver move house every minute unpredictable interval mouse live take refuge desk
d002.s082.t010,take,quiver move house every minute unpredictable interval mouse live kitchen refuge desk
d002.s082.t011,refuge,quiver move house every minute unpredictable interval mouse live kitchen take desk
d002.s082.t012,desk,quiver move house every minute unpredictable interval mouse live kitchen take refuge
d002.s083.t000,run_out,frantically clearly pretty distressed
d002.s083.t001,distressed,run_out frantically clearly pretty
d002.s084.t000,quake,i stinson beach roll town
d002.s084.t001,roll,i stinson beach quake town
d002.s084.t002,town,i stinson beach quake roll
d002.s086.t000,thing,get rougher run door spend next minute outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t001,get,thing rougher run door spend next minute outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t002,run,thing get rougher door spend next minute outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t003,door,thing get rougher run spend next minute outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t004,spend,thing get rougher run door next minute outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t005,next,thing get rougher run door spend minute outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t006,few,thing get rougher run door spend next minute outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t007,minute,thing get rougher run door spend next outside watch brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t008,watch,thing get rougher run door spend next minute outside brick sidewalk foot ooze flower wave eerie rhythm
d002.s086.t009,brick,thing get rougher run door spend next minute outside watch sidewalk foot ooze flower wave eerie rhythm
d002.s086.t010,sidewalk,thing get rougher run door spend next minute outside watch brick foot ooze flower wave eerie rhythm
d002.s086.t011,foot,thing get rougher run door spend next minute outside watch brick sidewalk ooze flower wave eerie rhythm
d002.s086.t012,ooze,thing get rougher run door spend next minute outside watch brick sidewalk foot flower wave eerie rhythm
d002.s086.t013,flower,thing get rougher run door spend next minute outside watch brick sidewalk foot ooze wave eerie rhythm
d002.s086.t014,wave,thing get rougher run door spend next minute outside watch brick sidewalk foot ooze flower eerie rhythm
d002.s086.t015,eerie,thing get rougher run door spend next minute outside watch brick sidewalk foot ooze flower wave rhythm
d002.s086.t016,rhythm,thing get rougher run door spend next minute outside watch brick sidewalk foot ooze flower wave eerie
d002.s087.t000,amazing,one heart_rate one short-term memory
d002.s087.t001,do,amazing one heart_rate one short-term memory
d002.s087.t002,one,amazing heart_rate one short-term memory
d002.s087.t003,heart_rate,amazing one one short-term memory
d002.s087.t004,one,amazing heart_rate one short-term memory
d002.s087.t005,short-term,amazing one heart_rate one memory
d002.s087.t006,memory,amazing one heart_rate one short-term
d002.s088.t000,look,everyone calm surreal low level confusion aftershock continue
d002.s088.t001,calm,everyone look surreal low level confusion aftershock continue
d002.s088.t002,surreal,everyone look calm low level confusion aftershock continue
d002.s088.t003,low,everyone look calm surreal level confusion aftershock continue
d002.s088.t004,level,everyone look calm surreal low confusion aftershock continue
d002.s088.t005,confusion,everyone look calm surreal low level aftershock continue
d002.s088.t006,aftershock,everyone look calm surreal low level confusion continue
d002.s088.t007,continue,everyone look calm surreal low level confusion aftershock
d002.s091.t000,medical_center,power back ucsf -lcb- -rcb- seem quiet_down night -lrb- triage parking_lot sound light -rrb-
d002.s091.t001,seem,power back ucsf -lcb- medical_center -rcb- quiet_down night -lrb- triage parking_lot sound light -rrb-
d002.s091.t002,quiet_down,power back ucsf -lcb- medical_center -rcb- seem night -lrb- triage parking_lot sound light -rrb-
d002.s091.t003,night,power back ucsf -lcb- medical_center -rcb- seem quiet_down -lrb- triage parking_lot sound light -rrb-
d002.s091.t004,do,power back ucsf -lcb- medical_center -rcb- seem quiet_down night -lrb- triage parking_lot sound light -rrb-
d002.s091.t005,triage,power back ucsf -lcb- medical_center -rcb- seem quiet_down night -lrb- parking_lot sound light -rrb-
d002.s091.t006,parking_lot,power back ucsf -lcb- medical_center -rcb- seem quiet_down night -lrb- triage sound light -rrb-
d002.s091.t007,sound,power back ucsf -lcb- medical_center -rcb- seem quiet_down night -lrb- triage parking_lot light -rrb-
d002.s091.t008,light,power back ucsf -lcb- medical_center -rcb- seem quiet_down night -lrb- triage parking_lot sound -rrb-
d002.s092.t000,friend,mine underground computer center downtown sf quake hit
d002.s092.t001,underground,friend mine computer center downtown sf quake hit
d002.s092.t002,computer,friend mine underground center downtown sf quake hit
d002.s092.t003,center,friend mine underground computer downtown sf quake hit
d002.s092.t004,downtown,friend mine underground computer center sf quake hit
d002.s092.t005,quake,friend mine underground computer center downtown sf hit
d002.s092.t006,hit,friend mine underground computer center downtown sf quake
d002.s093.t000,say,one computer take three trip slide across floor
d002.s093.t001,computer,say one take three trip slide across floor
d002.s093.t002,take,say one computer three trip slide across floor
d002.s093.t003,three,say one computer take trip slide across floor
d002.s093.t004,trip,say one computer take three slide across floor
d002.s093.t005,slide,say one computer take three trip across floor
d002.s093.t006,floor,say one computer take three trip slide across
d002.s094.t000,today,interesting people realize hard life go
d002.s094.t001,interesting,today people realize hard life go
d002.s094.t002,people,today interesting realize hard life go
d002.s094.t003,realize,today interesting people hard life go
d002.s094.t004,hard,today interesting people realize life go
d002.s094.t005,life,today interesting people realize hard go
d002.s094.t006,while,today interesting people realize hard life go
d002.s097.t000,get,i home let dog house notice sound head someone walk roof upstairs
d002.s097.t001,home,i get let dog house notice sound head someone walk roof upstairs
d002.s097.t002,let,i get home dog house notice sound head someone walk roof upstairs
d002.s097.t003,dog,i get home let house notice sound head someone walk roof upstairs
d002.s097.t004,house,i get home let dog notice sound head someone walk roof upstairs
d002.s097.t005,notice,i get home let dog house sound head someone walk roof upstairs
d002.s097.t006,sound,i get home let dog house notice head someone walk roof upstairs
d002.s097.t007,head,i get home let dog house notice sound someone walk roof upstairs
d002.s097.t008,someone,i get home let dog house notice sound head walk roof upstairs
d002.s097.t009,walk,i get home let dog house notice sound head someone roof upstairs
d002.s097.t010,roof,i get home let dog house notice sound head someone walk upstairs
d002.s098.t000,notice,i car bounce someone jump
d002.s098.t001,car,i notice bounce someone jump
d002.s098.t002,bounce,i notice car someone jump
d002.s098.t003,someone,i notice car bounce jump
d002.s098.t004,jump,i notice car bounce someone
d002.s099.t000,realize,i happen scream house dog
